"presence_id";"post_id";"produit_name";"forum_name";"discussion_url";"post_date";"pseudo";"message_for_analyse"
1645962;23022466;"CICLOSPORINE";"doctissimo";"http://forum.doctissimo.fr/sante/arthrose-os/grossesse-corticoide-sujet_157929_1.htm";"2012-01-19 10:01:45";"maiastra";" la PR en 100 questions Principes de traitement de la polyarthrite rhumatoide au cours d une grossesse <U+FFFD> Interrompre tous les traitements ne paraissant pas indispensables . <U+FFFD> Corticoides : Utilisables pendant toute la duree de la grossesse . <U+FFFD> Anti inflammatoires non steroidiens ( AINS ) : non formellement contre indiques interrompre si possible avant 32 semaines de gestation ( 8eme mois de grossesse ) <U+FFFD> Traitements de fond : a interrompre 3 mois avant d envisager une grossesse : . methrotrexate . chlorambucil . cyclophosphamide . leflunomide : la procedure de "" wash out "" ( cf . Annexe 4 ) permet d eliminer le traitement . Un delai "" de securite "" de quelques semaines apres la procedure de "" wash out "" est recommande . a interrompre 6 mois avant d envisager une grossesse : . Etanercept . Infliximab . . . Humira a interrompre lorsque la grossesse est connue ( pour certains rhumatologues , possibilites de poursuivre durant la grossesse ) : . antimalariques . sels d or . sulfasalazine . D penicillamine . nom_medicament pour certains , reprise du traitement s il etait efficace au 7eme mois de grossesse pour eviter le rebond apres l accouchement . pour d autres , discuter cas par cas apres l accouchement ."
1645971;6782067;"CICLOSPORINE";"atoute";"http://www.atoute.org/n/forum/showthread.php?t=35317";"2007-09-02 12:08:00";"HLN";"  [ quote = Thierry78 ] Salut les jeunes ! ! Je souffre de cette maladie depuis lage de <AGE> <AGE> , en 1969 ; jai donc maintenant presque 47 ans ; ma vie a ete une longue suite de peripeties , avec des rechutes innombrables ( jai arrete de les compter a partir de 30 ) jai servi de cobaye pour la nom_medicament au tout debut de ce medicament ( echec ) et pour le chloraminophene ( qui ma "" bousille "" mon usine a spermatozoides ) seule la cortisone est efficace ( je dois monter jusqu a 80 mg / jour ! ! en cas de rechute ) , mais gare aux effets secondaires ! ! quelques accidents de parcours : oedeme cerebral vers lage de <AGE> <AGE> ( 1970 ) : entre la vie et la mort mais sauve de justesse par Necker ; je ne pense pas avoir de neurones en moins embolie pulmonaire vers lage de <AGE> <AGE> 5 % des poumons HS ( heureusement je ne fume pas ) quelques phlebites ( jai maintenant lhabitude de me "" piquer "" au Lovenox ) quelques fractures , dues a la decalcification . index main gauche HS : il me manque un bout suite a une thrombose arterielle ; pas grave , je suis droitier perforation intestinale : la cortisone a masque linflammation et jai frole la septicemie ; resultat : anus artificiel pendant 3 mois et 50 cm de gros intestin en moins jai un peu maigri , pas plus mal ; mais je dois aller au toilettes plus souvent que personne ne rit SVP ! ! enfin , ce qui minquiete le plus , et dont on ne parle pas assez , ce sont les risques cardio vasculaires que provoque un traitement prolonge a la cortisone ( les medecins nen parlent pas assez ) ; a 44 ans , des douleurs a la poitrine mont fait tirer la sonnette dalarme : hospitalise en soins intensifs de cardiologie au Val de Grace a <NOM> , jai decouvert que je souffrait darteriosclerose provoque par la cortisone a long terme , je suis passe sur le <NOM> et le porte maintenant un stent ( petit ressort ) dans une artere . Malgre tout cela , je suis en pleine forme , jai le moral malgre mon traitement permanent et certainement a vie de Cortancyl a 20 mg / jour . Jai reussi a avoir une fille qui a maintenant 14 ans , charmante , intelligente , en pleine forme , en pleine sante ( miracle , car malgre le chloraminophene , jai pu lavoir par voie "" naturelle "" ) ; jai un boulot que <PRENOM> ( responsable technique dans une societe de Facility Management ) mais qui me "" bouffe "" mon temps ( 35 heures ? oui , en 3 jourssoit 60 heures / sem ) ; je ne fais pas de sport , mais par manque de temps ; je fais de la moto tous les jours pour aller travailler , je bois de lalcool de temps en temps ( pour des occasions ) et surtout , je mange quasiment normalement ! ! malgre mes 15 mg / jourje ne re sale pas , cest tout ; les risques ? hypertension arterielle avec la cortisone , que je controle avec 1 cp datenolol / jour ( 13 / 7 en general ) et quelques Euphytoses ( ou autres "" generiques "" ) les soirs ou je mange trop sale ( je ne prive pas dune bonne choucroute ! ) ; je nai pas envie de me priver de faire la fete avec les amis et la famille ! ! Question controle de la proteinurie : je suis en remission depuis quelques annees , et je fais de temps en temps des controles ( Albustix ) ; je surveille uniquement ma facon duriner ( lexperience ma permis ainsi de mapercevoir de la presence ou non dalbuminurie ) et les demes sur les jambes . Mais je repete que je mene une vie tout a fait normale , et que je plains ceux qui sont en fauteuil roulant ou meme ceux qui sont diabetiques "" insulinodependant "" la vie nest pas rose tous les jours , mais il y a plus malheureux que nous Vive la vie ! ! ! Ouaou ! ! ! Quel optimisme ! Bravo , tu dois etre de nature tres joyeuse . Pour ma part , j ai eu un SN a 23 ans apres ma grocesse ; celui ci a dure 9 mois . Je n ai pas ete traitee a la cortisone mais avec des hypotenseurs et de quoi eliminer les oeudemes . Je l ai tres mal vecu et s en est suivie une belle depression ! Depuis plus rein ! ( jeux de mot ) J ai maintenant 31 ans et j ai des traces d albumine ( a faible doses dans les urines ) a ma derniere analyse suite a une cystite . Alors je flippe comme une folle a l idee d une rechute et je culpabilise car j ai pas mal fait la fete dernierement ! C est une vraie merde cette maladie et je suis effrayee de voir que tout le monde rechute ! ! ! Je me croyais sortie d affaire moi ! BON COURAGE A TOUT LE MONDE !"
1645980;9311678;"NUTRIVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-07-31 20:50:33";"Profil supprimé";" Oui , j avais deja signe et relaye la petition ! Sinon Artelac me pique pas mal aussi ( moins que nom_medicament , mais bon . . . a court terme c est vraiment genant puisque je ne peux ouvrir les yeux pendant au moins 5 mn ) . Des que je jugerai cela utile , je vous livrerai ici les suites de mes investigations oculaires ( et des diagnostics , foireux ou non ! ) . Merci et a bientot !"
1645981;9311672;"NUTRIVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-07-30 00:19:30";"Profil supprimé";" Bon , eh bien , en effet , nom_medicament , c en est fini pour moi ! Merci bien ! Ca m a pique comme si j avais du savon dans les yeux , a ne plus pouvoir les ouvrir cinq minutes durant ! Bien la peine , j etais mieux sans rien ! Et la ca me brule encore , il y a eu comme une intolerance . . . oui , un rejet ! Bref , je vais devoir acheter d autres collyres en pharma ! Artelac c etait du pipi de chat ( enfin , si j ose dire ) a cote ! Un doux picotement leger ! Message cite 1 fois"
1645998;27237411;"CICLOSPORINE";"doctissimo";"http://forum.doctissimo.fr/psychologie/Psychiatrie/diagnostique-pychopathe-schizophrene-sujet_3656_1.htm";"2015-02-08 17:23:34";"willy06";"  "" Une fois de plus , je trouve cela bas d evoquer la scientologie alors que la n est pas le sujet . "" En matiere de critique de la psychiatrie pourtant ils sont champion , et savent etre tres seduisant et attractif , difficile a repere au debut meme . J attends toujours les articles . Et euh <PRENOM> <NOM> a etait justement interdit d exercice , affirme des enormites comme sur le tabagisme passif , qui serait selon lui inoffensif . A fait un livre qui est un appel au deremboursement de medicaments , et avec de nombreuses erreurs , je te renvoit aussi a son role dans la nom_medicament qui devait guerir le SIDA . Peter Breggin est un ancien scientologue . Enfin c est dans l air du temps et a la mode de cracher sur la science , la medecine , les labos , qui pourtant nous rendent un grand service grace aux molecules decouvertes ."
1646042;25355021;"CICLOSPORINE";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/syndrome-tres-severe-sujet_162842_1.htm";"2013-05-23 16:13:34";"nic84pi";" Cool un camarade de galere^^ Jvais me renseigner pour sulfalerm et tout mais jpense que c est pour sjorens et donc sous ordonnance . . . Sinon jtourne a hylovis / vismed no conservateurs donc c est bon de ce cote la Vous avez essayer la nom_medicament ( restasis aux usa ) ? ? C est pour les yeux tres secs et c est delivres par les 15 20 et aux hopitaux . Moi apres 3 mois j ai toujours pas d amelioration significative . . . Pour blepharite , dysfonctionnement meibomien = > compresse chaude ouai et essayer aussi la doxycycline Sinon jvous conseille les omega 3 ( y a le dioptec , bon faut en prendre 4 par jour pour esperer avec quoique ce soitet l huile de <PRENOM> ( dans les magasins <VILLE> ) ) . Apres les bouchons je les aurais dans 2 semaines jvous dirais comment c est . Je sais qu en dernier ressort , pour les cas extremes y a les lentilles sclerales et les gouttes au serum ) Enfin voila le temps est tres long , j attend desesperement un soulagement . . . Vous souffrez depuis cb de temps vous ? et pour quelles raisons ? ?"
1646126;21378721;"NUTRIVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/yeux-irriter-brule-sujet_161117_1.htm";"2012-01-24 13:40:19";"olav454";" Specialiste en surface occulaire ? Vous parler d un Ophtalmologue ? J en ai deja vu un en Decembre , elle m a prescrit nom_medicament , Celluvisc , Dacryoserum , Vismed et Celluvisc . . ."
1646139;27227221;"OPTIVE";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/brillants-mouilles-permanence-sujet_159057_1.htm";"2010-11-28 15:58:36";"Resurgence";" Z etes pas bien dr ? <U+FFFD> Je voulais ( encore ) vous remercier pour votre . . . sollicitude <U+FFFD> Apres 2 jours d instillation d nom_medicament 2 a 3x / jour , mes yeux vont beaucoup mieux . Tant au niveau du <VILLE> que de l aspect . Meme si ils sont un peu plus fatigues et parfois rouges en debut de soiree . Comme il s agit d un episode isole , je ne vais pas consulter ni faire d avantage d investigations concernant notamment d eventuelles carences . . En revanche , si cela devait perdurer et / ou devenir recurent , j irais bien sur consulter . Amities , G <U+FFFD>"
1646142;2983079;"OPTIVE";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculairesujet_162320_1.htm";"2012-12-05 18:59:33";"aurore3496<U+200B>4";" Bonjour , j ai une dermite seborrheique qui m a ete diagnostiquee il y a environ 1 an . Suite a ce diagnostic , je suis allee voir un ophtalmologiste car je supportais de moins en moins mes lentilles de contact lorsque je faisais mes crises de dermites . Cet ophtalmo m a prescrit un "" nouveau "" collyre , nom_medicament . J ai essaye de le mettre quelques fois mais sans succes , le produit n etait pas agreable a l instillation et ne changeait rien a mes problemes d inconfort de port de lentilles . Je suis donc retourne voir mon ophtalmo qui m a donne cette fois un produit qui s appelle REFRESH . Il me pique moins quand je me l instille mais je suis obligee d en mettre tres souvent dans la journee ( 10 fois environ ) . On m a parle de differentes operations chirurgicales ( clous . . . ) . Est ce qu il existe d autres collyres que je puisse essayer ou me conseillez vous de faire une petite operation ? Mon ophtalmo n a pas l air de prendre ca tres au serieux . merci"
1646189;14063553;"CICLOSPORINE";"atoute";"http://www.atoute.org/n/forum/showthread.php?t=50465";"2007-02-14 17:01:00";"ACRO";" Attention , le millepertuis n est pas inoffensif : il peut inhiber l effet de medicaments comme la digoxine ( glycoside cardiotonique ) , la theophylline , la Warfarine , certains contraceptifs oraux ( 11 rapports de cas ) les anticoagulants a base d anti vitamine K , certains antidepresseurs ou d autres moins utilises comme la nom_medicament , des traitements contre l infection a VIH ( sida ) comme l amprenavir ou l indinavir , ou certains anticancereux . > Ici : La Gazette des therapeutes > Depression et millepertuis : un mariage de raison ! "" Le present article est concu pour aider les gens a faire un choix eclaire en matiere de traitement de la depression . Il ne doit en aucun cas etre percu comme un guide d auto traitement . La depression est un etat de sante serieux qui necessite la supervision d un professionnel de la sante , que le choix du traitement soit de source naturelle ou pharmaceutique "" . . . http : / / www . alternativesante . com / gaze . . . 3&NoSection = 24 . . . Attention aux effets indesirables : Tout medicament et tout supplement alimentaire peut provoquer des effets indesirables comme certains aliments peuvent provoquer de l inconfort , de l indigestion ou des allergies chez certaines personnes predisposees . Malgre qu ils soient rares et mineurs , certains effets secondaires peuvent decouler de la prise de millepertuis , a savoir : des reactions cutanees de type allergique ou de legers troubles digestifs . Interaction medicamenteuse Vu l activite antidepresseure du millepertuis , il peut se developper des effets additifs avec d autres antidepresseurs et conduire ainsi a des interactions dangereuses , telles des crises hypertensives . Ne jamais utiliser le millepertuis avec des antidepresseurs de prescription . . Mise en garde Compte tenu de l absence d etudes sur les effets du millepertuis sur le ftus , on ne saurait affirmer son caractere inoffensif . Par consequent , s abstenir en cas de grossesse ou lors de l allaitement . Ne jamais administrer a des enfants de moins de <AGE> <AGE> , a des personnes souffrant de la maladie d Alzheimer , de schizophrenie ou de desordres bipolaires ."
1646196;3657599;"CICLOSPORINE";"atoute";"http://www.atoute.org/n/forum/showthread.php?t=7302";"2013-07-01 20:14:00";"VENITIENNE5";" Bonjour Solair , voici mes conseils : vitamine A et gant tres chaud pour decongestionner les yeux , pas de mascara car cela irrite et humidifier l atmosphere si cela vous fait du bien . En fait il faut essayer de voir ce qui nous convient personnellement . Moi je mets de la nom_medicament , je ne peux m en passer , la vitamine A non plus , du refresh et en cas de grosse crise du sterdex mais ce n est pas a prendre a la legere car c est de la cortisone . Malgre cela je souffre beaucoup car le traitement miracle n existe pas . Bien cordialement ."
1646208;25355021;"RESTASIS";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/syndrome-tres-severe-sujet_162842_1.htm";"2013-05-23 16:13:34";"nic84pi";" Cool un camarade de galere^^ Jvais me renseigner pour sulfalerm et tout mais jpense que c est pour sjorens et donc sous ordonnance . . . Sinon jtourne a hylovis / vismed no conservateurs donc c est bon de ce cote la Vous avez essayer la ciclosporine ( nom_medicament aux usa ) ? ? C est pour les yeux tres secs et c est delivres par les 15 20 et aux hopitaux . Moi apres 3 mois j ai toujours pas d amelioration significative . . . Pour blepharite , dysfonctionnement meibomien = > compresse chaude ouai et essayer aussi la doxycycline Sinon jvous conseille les omega 3 ( y a le dioptec , bon faut en prendre 4 par jour pour esperer avec quoique ce soitet l huile de <PRENOM> ( dans les magasins <VILLE> ) ) . Apres les bouchons je les aurais dans 2 semaines jvous dirais comment c est . Je sais qu en dernier ressort , pour les cas extremes y a les lentilles sclerales et les gouttes au serum ) Enfin voila le temps est tres long , j attend desesperement un soulagement . . . Vous souffrez depuis cb de temps vous ? et pour quelles raisons ? ?"
1646211;27230503;"RESTASIS";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_160012_1.htm";"2011-06-06 23:29:35";"tomcatt";" Bonjour , J ai un probleme de secheresse oculaire . j ai deja fait pas mal de recherche . Voila ce que je prend deja tout les jours : omega3 / 6 , <PRENOM> , luthein , zeaxanthin , beta carotene , et je bois beaucoup ( je l eau hein ^^ ) j ai vu une petite amelioration avec ca , cependant je suis oblige de mettre du collyre jusqu a 6 fois par jour . j utilisai le vismed multi , mais en faisant un tour sur les forum ricain je suis passe a refresh celluvisc la journee et refresh PM en onguent de nuit . c est efficace , cependant c est assez contraignant , j ai pas envie de continuer a faire ca toute ma vie . Y a t il des alternatives ? Par exemple , j ai vu des etudes sur cyclosporine ( nom_medicament ) , y a til des equivalents en <PRENOM> ? merci"
1646222;35007588;"ARTELAC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/intense-tres-yeux-sujet_154431_1.htm";"2008-10-22 20:57:28";"Dea59jz";" Je comprends . J ai pas le temps de recopier ca ce soir , je le ferai donc demain . Au fait Ophtalmo m a diagnostique une blepharite . 1 ) Est ce une cause ou consequence de la secheresse oculaire ( ce pourquoi je penche que j ai tout compte fait ) 2 ) Est ce que c est possible que ce soit ca qui me fait mal depuis 1 an ? J ai un traitement a base de cromedil et nom_medicament . . . . . on verra ce que ca donne . Bon je recopie la concl du bilan . . . . Deja ce qui me semble important : Acommodation disponible : 7 / 8 dioptres ( 30 35 ) ans , elle est donc diminuee . Le sujet presente une orthophorie de loin et une esophorie de pres . Motilite semble normale . Hormis une disparite accomodative et une dynamique oculaire non maitrisee , la vision binoculaire de . . . est satisfaisante . Au fait l nom_medicament me fait du bien . . . Dois je en conclure que je souffre de syndrome sec ? Je ne suis pas sur qu en cas de fatigue visuelle elles soulageraient autant , non ?"
1646246;35008260;"CELLUVISC";"Vulgaris Medical";"https://www.vulgaris-medical.com/forum-sante/neurinome-de-l-acoustique-5";"2009-07-05 10:15:00";"ro.cha";" Boujour moi aussi j ai ete operee en fev 2009 d un neurinome type 4 cote droit j ai exactement le meme bilan post op que toi sauf que moi je ne peux pas conduire car je n y vois pas assez meme avec de nouvelles lunettes , mon oeil gauche valide fatigue et me fait mal , l autre est toujours flou avec les gouttes de nom_medicament je n ai pas repris mon travail ( service public accueil etat civil ) . Moi aussi j aimerais avoir des reponses au sujet de la greffe car les premieres infos que j ai eu ne sont pas tres engageantesSi tu as des infos pourrais tu me les communiquer . merci <PRENOM>"
1646274;24358247;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/adaptation-lentilles-rigides-sujet_163601_1.htm";"2013-11-28 16:17:13";"carolu26";" ah bon je suis un cas si grave ! ! ! je vois super bien avec mes lunettes et la nuit aussi sans probleme , mais faut dire que j ai une tres bonne opticienne derriere ; ) Bilan aujourd hui grosse keratite suite au port des lentilles rigides malgres le nom_medicament et vismed . . . donc arret , et pour elle derniere tentative avec des lentilles eyebrid , je ne connais pas du tout , mais apparement ce sont des rigides a moitie souple . . . . on verra bien mais elle m a fortement conseille soit d abandonner , soit de me faire operer . . . je ne savais pas que l astigmatisme se faisait operer . . . je vais prendre un rdv avec un specaliste pour en savoir plus . . . connaissez vous ces operations ?"
1646279;27239088;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/grains-sable-yeux-sujet_146238_1.htm";"2009-02-16 11:28:56";"Profil supprimé";" Depuis 3 mois j ai des sensations de grains de sable dans le yeux et des brulures , j ai consulte 3 ophtalmos qui n ont rien touve , j en suis a mon enieme collyre ( ciloxan , maxidrol , naaxia , nom_medicament , vismed , vyseo . . . ) , j ai bien lu les messages sur le site mais je n ai pas trouve de solutions , je suis demoralisee et attends vos reponses , d avance merci ."
1646292;27230503;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_160012_1.htm";"2011-06-06 23:29:35";"tomcatt";" Bonjour , J ai un probleme de secheresse oculaire . j ai deja fait pas mal de recherche . Voila ce que je prend deja tout les jours : omega3 / 6 , <PRENOM> , luthein , zeaxanthin , beta carotene , et je bois beaucoup ( je l eau hein ^^ ) j ai vu une petite amelioration avec ca , cependant je suis oblige de mettre du collyre jusqu a 6 fois par jour . j utilisai le vismed multi , mais en faisant un tour sur les forum ricain je suis passe a refresh nom_medicament la journee et refresh PM en onguent de nuit . c est efficace , cependant c est assez contraignant , j ai pas envie de continuer a faire ca toute ma vie . Y a t il des alternatives ? Par exemple , j ai vu des etudes sur cyclosporine ( restasis ) , y a til des equivalents en <PRENOM> ? merci"
1646293;26515326;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/secheresse-oculaire-sujet_153929_1.htm";"2008-08-11 14:36:56";"dry43qu";" demandez a votre ophtalmo a essayer ceux a base de <U+FFFD>hyaluronate par exemple ( derniere generation ) sinon malheuresement apres 5 ans de compte rendus de membres je peux vous dire qu il n existe pas de goutte parfaite pour tout le monde mais chacun doit trouver son equilibre avec une ou plusieurs gouttes . mes preferees : artelac et vismed ( ou similaire ) , mais cela ne veut rien dire pour vous . . . avant je preferais le nom_medicament mais cela ne marche plus vraiment . . ."
1646323;27227084;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/yeux-lentilles-rigides-sujet_166373_1.htm";"2017-11-01 20:30:41";"spifette";" Le vismed et le nom_medicament n ont pas la meme compo ? Message cite 1 fois"
1646336;9311829;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-21 23:55:44";"Profil supprimé";" OK : avant j etais comme toi ( j ai toujours eu les yeux un peu secs mais rien a voir avec maintenant ) mais je supportais tres tres bien le soleil , enfin disons que je ne me posais meme pas la question . Ma perception du monde a change . J espere que tes autres problemes ne sont pas trop graves ? Moi j ai une autre pathologie deja bien installee , certes je ne vais pas en mourir demain mais ca reste parfois assez invalidant ces trucs qu on ne sait pas soigner . Je remets quand meme pas mal de Vismed et les boites sont petites . . . aie ! J espere que ca va aller pour le renouvellement . Sinon pour la blepharite l ophtalmo n avait pas l air sure sure mais disons qu elle a vu immediatement que j avais les yeux trrres tres secs ( elle a meme appele un stagiaire pour lui montrer le phenomene ) en m expliquant que si une personne "" normale "" peut se contenter de cligner des yeux toutes les dix secondes pour le renouvellement , il faudrait que je le fasse moi plusieurs fois par seconde ce qui bien entendu ne me vient pas comme ca machinalement . Et puis ca se voit a l <U+FFFD>il nu je trouve qu ils sont secs : je ne sais pas si je deviens parano mais je trouve que sur mes amis il y a comme un liquide assez sympa dessus alors que sur moi ca fait comme un vieil <U+FFFD>uf sans coquille ( encore heureux . . . aie ! ) rougi et mal en point , on dirait meme qu il y a comme une petite cicatrice a un endroit . nom_medicament je n en ai pas eu , en revanche j ai Artelac , Fluidabak , Naabak . . . on ne m a pas dit si je pouvais faire des melanges ou s il fallait que j en arrete certains . <U+FFFD>"
1646337;9311828;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-21 23:22:44";"Profil supprimé";" Moi j adore vismed parce que il est a la fois pratique et super bien tolere a l inverse de nom_medicament ou il faut pas en mettre beaucoup car sinon cela fait l inverse ca desseche l oeil ( toujours avec cette histoire de glycoproteines )"
1646351;2982880;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/aquarest-sujet_163779_1.htm";"2014-01-23 20:51:01";"abic";" BonjourAngel , Je viens aux nouvelles . Alors est ce que vos veines ont pu disparaitre apres l arret de l aquarest . Prenez vous des gellules d omega 3 pour votre secheresse . Moi j en prends depuis plusieurs annees et c est clair que j ai bcp moins de douleurs aux yeux . Maintenant ce qui persiste c plus de l inconfort car quelques fois j ai l oeil qui s humidifie de moitie et jprends du nom_medicament mais ca ne dure que 45 mn , donc depuis jprends plus rien mise a part mes gellules . A BIENTOT"
1646359;25273728;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/conjonctivite-allergique-adoree-sujet_153788_1.htm";"2008-07-24 12:22:28";"dry43qu";" tu peux en effet utiliser des larmes artficielles , mais il faut uassi eliminer les pollens avant , sinon la larmes artificielles peuvent faire que les pollens "" stagnent "" plus longtemps dans l oeil , donc ce que je fais moi : je nettoye au serum phy et ensuite je mets une goutte d unidose . . . et je recomemnce cela plusieurs fois dans la journee . Nettoyer et ensuite hydrater . Quant aux unidoses sans conservateur ce t en cite quelques unes : ( Artelac , nom_medicament , lacryvisc , refresh , larmabak , fluidaback , vismed , hylocomod , etc , etc ) <U+FFFD> . Message edite par dry43qu le 24 / 07 / <SEQUENCE> : 23 : 38"
1646360;2509253;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/conjonctivite-allergique-adoree-sujet_153788_1.htm";"2008-07-24 12:22:28";"dryeyes";" tu peux en effet utiliser des larmes artficielles , mais il faut uassi eliminer les pollens avant , sinon la larmes artificielles peuvent faire que les pollens "" stagnent "" plus longtemps dans l oeil , donc ce que je fais moi : je nettoye au serum phy et ensuite je mets une goutte d unidose . . . et je recomemnce cela plusieurs fois dans la journee . Nettoyer et ensuite hydrater . Quant aux unidoses sans conservateur ce t en cite quelques unes : ( Artelac , nom_medicament , lacryvisc , refresh , larmabak , fluidaback , vismed , hylocomod , etc , etc ) <U+FFFD> . Message edite par dryeyes le 24 / 07 / <SEQUENCE> : 23 : 38"
1646367;21378721;"CELLUVISC";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/yeux-irriter-brule-sujet_161117_1.htm";"2012-01-24 13:40:19";"olav454";" Specialiste en surface occulaire ? Vous parler d un Ophtalmologue ? J en ai deja vu un en Decembre , elle m a prescrit Nutrivisc , nom_medicament , Dacryoserum , Vismed et nom_medicament . . ."
1646483;9311836;"CICLOSPORINE";"doctissimo";"http://forum.doctissimo.fr/sante/myopie-cataracte-vue/photosensibilite-secs-dure-sujet_156356_1.htm";"2009-09-24 22:47:01";"Profil supprimé";" Okei bon si dryeyes l intello le dit c est que c est vrai . . . je suis pas aussi pointu que lui en la matiere <U+FFFD>Malgre tout pour moi le froid diminue les secretions de glycoproteines , le meibum devient plus compact . . sur l allergie et l inflamation de la surface de l oeil ok le froid ameliore mais mon avis est que c est au cas par cas moi je sais que le chaud m a pas mal ameliore mon etat . <U+FFFD>Et etait catastrophique en hiver . . le froid hyper douloureux . . <U+FFFD>Des questions tres importantes <U+FFFD>Quand je sors oai je garde toujours un flacon de vismed avec moi . <U+FFFD>Au debut j en prenais deux car il arrive que un se casse en utilisant mais maintenant j en prend plus que un . <U+FFFD>J en met . . devant les gens alors ce que je fais je montre bien mon flacon devant tout le monde avant et surtout apres c est tres important ca permet de "" normaliser "" la chose et surtout les flacons de vismed sont plutot esthetique alors ca va . <U+FFFD> Depuis deux semaines c est un peu dur pour moi car pendant une grande partie de l ete j avais moins les yeux secs , genre 3 4 gouttes par jours et la c est revenus comme avant . <U+FFFD> Pour conduire je conduis comme un porc . . ( mais ca c est depuis toujours xd ) <U+FFFD>plus serieusement ca me pose aucuns soucis je met mes gouttes en conduisant j enleve mes lunettes je garde les yeux sur la route et j instille . <U+FFFD>Pour travailler . <U+FFFD>J ai passe l ete a carrefour en caisse et ca me posai aucuns soucis mis a part je devais pas aller au froid . <U+FFFD> Devant l ordinateur . <U+FFFD>J ai passe beaucoup de temps devant mon ordi mobile sans trop de soucis il faut se tenir droit et le regard toujours vers le bas et un eclairage . <U+FFFD>J essaie maintenant de limiter au maximum mon temps devant l ordi par ex la j avais supprime mon compte docti car je passai trop de temps ( 4 5 h par jour . . ) et finalement je l ai recree : / ^^ <U+FFFD>Je devrai bosser devant un ordi plus tard normalement . <U+FFFD>Sortir . <U+FFFD>En boite pas facile du tout avec la chaleur mais surtout l espece de fumee pour faire joli une catastrophe ca c est sur ils pensent pas a nous pour ca . . . <U+FFFD>On passe notre temps a fuir les fumeurs comme la peste ^^ ca c est chiant par contre <U+FFFD>Sinon tout est ok . <U+FFFD>Faire ses courses <U+FFFD>La pareil les gouttes avec nous . <U+FFFD>En fait pour resumer le plus chiant c est les remarques de la famille parce que par moment j en met vraiment beaucoup et il comprennent pas , ( je m engueule regulierement ) et aussi le regard des gens que l on connait pas c est difficile de mettre des gouttes devant eux . <U+FFFD>J ai beau avoir des douleurs , etre gene , avoir un mal fou a faire en sorte que les yeux se desseche pas pendant la nuit , mettre de la pommade vit A suffisamment sans en mettre trop un vrai calvaire ce truc . . . <U+FFFD> Mon principale souci en ce moment est la bronchite chronique que j ai peur pourra m handicaper plus tard dans mon travail car je supporte mal les salles ou il y a beaucoup d ordi . <U+FFFD>Courage ! pour la photophobie . <U+FFFD>Il y aura des cicatrisants prochainement qui la diminueront . <U+FFFD>Prends tu la nom_medicament ? Message cite 1 fois"
